time, S, I, R
38.25,66.3407,28.4373,105.222
38.3,66.2466,28.3894,105.364
38.35,66.1527,28.3414,105.506
38.4,66.0591,28.2935,105.647
38.45,65.9658,28.2454,105.789
38.5,65.8727,28.1973,105.93
38.55,65.78,28.1492,106.071
38.6,65.6876,28.101,106.211
38.65,65.5954,28.0528,106.352
38.7,65.5036,28.0045,106.492
38.75,65.412,27.9562,106.632
38.8,65.3207,27.9078,106.772
38.85,65.2297,27.8594,106.911
38.9,65.139,27.8109,107.05
38.95,65.0485,27.7624,107.189
39,64.9584,27.7139,107.328
39.05,64.8685,27.6653,107.466
39.1,64.7789,27.6167,107.604
39.15,64.6896,27.568,107.742
39.2,64.6006,27.5194,107.88
39.25,64.5118,27.4706,108.018
39.3,64.4234,27.4219,108.155
39.35,64.3352,27.3731,108.292
39.4,64.2473,27.3242,108.428
39.45,64.1596,27.2754,108.565
39.5,64.0723,27.2265,108.701
39.55,63.9852,27.1776,108.837
39.6,63.8984,27.1286,108.973
39.65,63.8118,27.0796,109.109
39.7,63.7256,27.0306,109.244
39.75,63.6396,26.9816,109.379
39.8,63.5539,26.9325,109.514
39.85,63.4684,26.8834,109.648
39.9,63.3832,26.8343,109.782
39.95,63.2983,26.7852,109.917
40,63.2137,26.736,110.05
40.05,63.1293,26.6868,110.184
40.1,63.0452,26.6376,110.317
40.15,62.9614,26.5884,110.45
40.2,62.8778,26.5391,110.583
40.25,62.7945,26.4898,110.716
40.3,62.7115,26.4406,110.848
40.35,62.6287,26.3913,110.98
40.4,62.5462,26.3419,111.112
40.45,62.4639,26.2926,111.243
40.5,62.382,26.2432,111.375
40.55,62.3002,26.1939,111.506
40.6,62.2188,26.1445,111.637
40.65,62.1376,26.0951,111.767
40.7,62.0566,26.0457,111.898
40.75,61.9759,25.9963,112.028
40.8,61.8955,25.9468,112.158
40.85,61.8153,25.8974,112.287
40.9,61.7354,25.848,112.417
40.95,61.6558,25.7985,112.546
41,61.5764,25.749,112.675
41.05,61.4972,25.6996,112.803
41.1,61.4183,25.6501,112.932
41.15,61.3397,25.6006,113.06
41.2,61.2613,25.5511,113.188
41.25,61.1831,25.5016,113.315
41.3,61.1052,25.4521,113.443
41.35,61.0276,25.4026,113.57
41.4,60.9502,25.3531,113.697
41.45,60.8731,25.3036,113.823
41.5,60.7962,25.2541,113.95
41.55,60.7195,25.2046,114.076
41.6,60.6431,25.1551,114.202
41.65,60.567,25.1056,114.327
41.7,60.4911,25.0561,114.453
41.75,60.4154,25.0066,114.578
41.8,60.34,24.9571,114.703
41.85,60.2648,24.9076,114.828
41.9,60.1899,24.8582,114.952
41.95,60.1152,24.8087,115.076
42,60.0408,24.7592,115.2
42.05,59.9666,24.7097,115.324
42.1,59.8926,24.6603,115.447
42.15,59.8189,24.6108,115.57
42.2,59.7454,24.5614,115.693
42.25,59.6721,24.512,115.816
42.3,59.5991,24.4625,115.938
42.35,59.5263,24.4131,116.061
42.4,59.4538,24.3637,116.182
42.45,59.3815,24.3143,116.304
42.5,59.3094,24.265,116.426
42.55,59.2376,24.2156,116.547
42.6,59.1659,24.1663,116.668
42.65,59.0946,24.1169,116.788
42.7,59.0234,24.0676,116.909
42.75,58.9525,24.0183,117.029
42.8,58.8818,23.969,117.149
42.85,58.8114,23.9198,117.269
42.9,58.7412,23.8705,117.388
42.95,58.6712,23.8213,117.508
43,58.6014,23.7721,117.627
43.05,58.5319,23.7229,117.745
43.1,58.4625,23.6737,117.864
43.15,58.3935,23.6245,117.982
43.2,58.3246,23.5754,118.1
43.25,58.256,23.5263,118.218
43.3,58.1875,23.4772,118.335
43.35,58.1193,23.4281,118.453
43.4,58.0514,23.3791,118.57
43.45,57.9836,23.33,118.686
43.5,57.9161,23.281,118.803
43.55,57.8488,23.2321,118.919
43.6,57.7817,23.1831,119.035
43.65,57.7148,23.1342,119.151
43.7,57.6482,23.0853,119.267
43.75,57.5818,23.0364,119.382
43.8,57.5155,22.9876,119.497
43.85,57.4495,22.9388,119.612
43.9,57.3838,22.89,119.726
43.95,57.3182,22.8412,119.841
44,57.2528,22.7925,119.955
44.05,57.1877,22.7438,120.069
44.1,57.1228,22.6951,120.182
44.15,57.0581,22.6465,120.295
44.2,56.9936,22.5979,120.409
44.25,56.9293,22.5493,120.521
44.3,56.8652,22.5007,120.634
44.35,56.8013,22.4522,120.746
44.4,56.7376,22.4037,120.859
44.45,56.6742,22.3553,120.971
44.5,56.611,22.3069,121.082
44.55,56.5479,22.2585,121.194
44.6,56.4851,22.2102,121.305
44.65,56.4225,22.1619,121.416
44.7,56.36,22.1136,121.526
44.75,56.2978,22.0654,121.637
44.8,56.2358,22.0172,121.747
44.85,56.174,21.969,121.857
44.9,56.1124,21.9209,121.967
44.95,56.051,21.8728,122.076
45,55.9898,21.8248,122.185
45.05,55.9288,21.7767,122.294
45.1,55.868,21.7288,122.403
45.15,55.8074,21.6809,122.512
45.2,55.747,21.633,122.62
45.25,55.6868,21.5851,122.728
45.3,55.6268,21.5373,122.836
45.35,55.567,21.4896,122.943
45.4,55.5074,21.4418,123.051
45.45,55.448,21.3942,123.158
45.5,55.3888,21.3465,123.265
45.55,55.3298,21.2989,123.371
45.6,55.2709,21.2514,123.478
45.65,55.2123,21.2039,123.584
45.7,55.1539,21.1564,123.69
45.75,55.0956,21.109,123.795
45.8,55.0376,21.0616,123.901
45.85,54.9797,21.0143,124.006
45.9,54.922,20.967,124.111
45.95,54.8645,20.9198,124.216
46,54.8072,20.8726,124.32
46.05,54.7501,20.8254,124.424
46.1,54.6932,20.7784,124.528
46.15,54.6365,20.7313,124.632
46.2,54.58,20.6843,124.736
46.25,54.5236,20.6374,124.839
46.3,54.4674,20.5905,124.942
46.35,54.4115,20.5436,125.045
46.4,54.3557,20.4968,125.148
46.45,54.3,20.4501,125.25
46.5,54.2446,20.4033,125.352
46.55,54.1894,20.3567,125.454
46.6,54.1343,20.3101,125.556
46.65,54.0794,20.2635,125.657
46.7,54.0247,20.217,125.758
46.75,53.9702,20.1706,125.859
46.8,53.9159,20.1242,125.96
46.85,53.8617,20.0779,126.06
46.9,53.8077,20.0316,126.161
46.95,53.7539,19.9853,126.261
47,53.7003,19.9391,126.361
47.05,53.6468,19.893,126.46
47.1,53.5936,19.8469,126.56
47.15,53.5405,19.8009,126.659
47.2,53.4875,19.7549,126.758
47.25,53.4348,19.709,126.856
47.3,53.3822,19.6632,126.955
47.35,53.3298,19.6174,127.053
47.4,53.2776,19.5716,127.151
47.45,53.2256,19.5259,127.249
47.5,53.1737,19.4803,127.346
47.55,53.122,19.4347,127.443
47.6,53.0704,19.3892,127.54
47.65,53.0191,19.3437,127.637
47.7,52.9679,19.2983,127.734
47.75,52.9169,19.2529,127.83
47.8,52.866,19.2076,127.926
47.85,52.8153,19.1624,128.022
47.9,52.7648,19.1172,128.118
47.95,52.7144,19.0721,128.213
48,52.6643,19.027,128.309
48.05,52.6142,18.982,128.404
48.1,52.5644,18.9371,128.499
48.15,52.5147,18.8922,128.593
48.2,52.4652,18.8474,128.687
48.25,52.4158,18.8026,128.782
48.3,52.3666,18.7579,128.875
48.35,52.3176,18.7133,128.969
48.4,52.2687,18.6687,129.063
48.45,52.22,18.6242,129.156
48.5,52.1715,18.5797,129.249
48.55,52.1231,18.5353,129.342
48.6,52.0748,18.491,129.434
48.65,52.0268,18.4467,129.527
48.7,51.9789,18.4025,129.619
48.75,51.9311,18.3583,129.711
48.8,51.8835,18.3142,129.802
48.85,51.8361,18.2702,129.894
48.9,51.7888,18.2262,129.985
48.95,51.7417,18.1823,130.076
49,51.6948,18.1385,130.167
49.05,51.6479,18.0947,130.257
49.1,51.6013,18.051,130.348
49.15,51.5548,18.0073,130.438
49.2,51.5085,17.9637,130.528
49.25,51.4623,17.9202,130.618
49.3,51.4162,17.8768,130.707
49.35,51.3704,17.8334,130.796
49.4,51.3246,17.79,130.885
49.45,51.2791,17.7468,130.974
49.5,51.2336,17.7036,131.063
49.55,51.1884,17.6604,131.151
49.6,51.1432,17.6174,131.239
49.65,51.0982,17.5744,131.327
49.7,51.0534,17.5314,131.415
49.75,51.0087,17.4886,131.503
49.8,50.9642,17.4458,131.59
49.85,50.9198,17.403,131.677
49.9,50.8756,17.3603,131.764
49.95,50.8315,17.3177,131.851
50,50.7876,17.2752,131.937
50.05,50.7438,17.2327,132.024
50.1,50.7001,17.1903,132.11
50.15,50.6566,17.148,132.195
50.2,50.6133,17.1057,132.281
50.25,50.57,17.0635,132.366
50.3,50.527,17.0213,132.452
50.35,50.484,16.9793,132.537
50.4,50.4413,16.9373,132.621
50.45,50.3986,16.8953,132.706
50.5,50.3561,16.8535,132.79
50.55,50.3137,16.8117,132.875
50.6,50.2715,16.7699,132.959
50.65,50.2294,16.7283,133.042
50.7,50.1875,16.6867,133.126
50.75,50.1457,16.6452,133.209
50.8,50.104,16.6037,133.292
50.85,50.0625,16.5623,133.375
50.9,50.0211,16.521,133.458
50.95,49.9799,16.4797,133.54
51,49.9387,16.4386,133.623
51.05,49.8978,16.3974,133.705
51.1,49.8569,16.3564,133.787
51.15,49.8162,16.3154,133.868
51.2,49.7756,16.2745,133.95
51.25,49.7352,16.2337,134.031
51.3,49.6949,16.1929,134.112
51.35,49.6547,16.1522,134.193
51.4,49.6147,16.1116,134.274
51.45,49.5748,16.0711,134.354
51.5,49.535,16.0306,134.434
51.55,49.4954,15.9902,134.514
51.6,49.4559,15.9498,134.594
51.65,49.4165,15.9095,134.674
51.7,49.3773,15.8693,134.753
51.75,49.3382,15.8292,134.833
51.8,49.2992,15.7891,134.912
51.85,49.2603,15.7492,134.991
51.9,49.2216,15.7092,135.069
51.95,49.183,15.6694,135.148
52,49.1445,15.6296,135.226
52.05,49.1062,15.5899,135.304
52.1,49.068,15.5503,135.382
52.15,49.0299,15.5107,135.459
52.2,48.9919,15.4712,135.537
52.25,48.9541,15.4318,135.614
52.3,48.9164,15.3924,135.691
52.35,48.8788,15.3532,135.768
52.4,48.8413,15.3139,135.845
52.45,48.804,15.2748,135.921
52.5,48.7668,15.2357,135.997
52.55,48.7297,15.1968,136.074
52.6,48.6927,15.1578,136.149
52.65,48.6559,15.119,136.225
52.7,48.6192,15.0802,136.301
52.75,48.5826,15.0415,136.376
52.8,48.5461,15.0029,136.451
52.85,48.5097,14.9643,136.526
52.9,48.4735,14.9258,136.601
52.95,48.4374,14.8874,136.675
53,48.4014,14.849,136.75
53.05,48.3655,14.8108,136.824
53.1,48.3297,14.7726,136.898
53.15,48.2941,14.7344,136.971
53.2,48.2586,14.6964,137.045
53.25,48.2232,14.6584,137.118
53.3,48.1879,14.6205,137.192
53.35,48.1527,14.5827,137.265
53.4,48.1177,14.5449,137.337
53.45,48.0827,14.5072,137.41
53.5,48.0479,14.4696,137.483
53.55,48.0132,14.432,137.555
53.6,47.9786,14.3945,137.627
53.65,47.9442,14.3571,137.699
53.7,47.9098,14.3198,137.77
53.75,47.8756,14.2825,137.842
53.8,47.8414,14.2454,137.913
53.85,47.8074,14.2082,137.984
53.9,47.7735,14.1712,138.055
53.95,47.7397,14.1342,138.126
54,47.706,14.0973,138.197
54.05,47.6725,14.0605,138.267
54.1,47.639,14.0238,138.337
54.15,47.6056,13.9871,138.407
54.2,47.5724,13.9505,138.477
54.25,47.5393,13.9139,138.547
54.3,47.5063,13.8775,138.616
54.35,47.4733,13.8411,138.686
54.4,47.4405,13.8048,138.755
54.45,47.4079,13.7685,138.824
54.5,47.3753,13.7324,138.892
54.55,47.3428,13.6963,138.961
54.6,47.3104,13.6602,139.029
54.65,47.2782,13.6243,139.098
54.7,47.246,13.5884,139.166
54.75,47.214,13.5526,139.233
54.8,47.182,13.5169,139.301
54.85,47.1502,13.4812,139.369
54.9,47.1185,13.4456,139.436
54.95,47.0868,13.4101,139.503
55,47.0553,13.3747,139.57
55.05,47.0239,13.3393,139.637
55.1,46.9926,13.304,139.703
55.15,46.9614,13.2688,139.77
55.2,46.9303,13.2336,139.836
55.25,46.8993,13.1986,139.902
55.3,46.8684,13.1635,139.968
55.35,46.8376,13.1286,140.034
55.4,46.8069,13.0937,140.099
55.45,46.7763,13.059,140.165
55.5,46.7458,13.0242,140.23
55.55,46.7154,12.9896,140.295
55.6,46.6851,12.955,140.36
55.65,46.6549,12.9205,140.425
55.7,46.6248,12.8861,140.489
55.75,46.5949,12.8518,140.553
55.8,46.565,12.8175,140.618
55.85,46.5352,12.7833,140.682
55.9,46.5055,12.7491,140.745
55.95,46.4759,12.7151,140.809
56,46.4464,12.6811,140.873
56.05,46.417,12.6471,140.936
56.1,46.3877,12.6133,140.999
56.15,46.3585,12.5795,141.062
56.2,46.3294,12.5458,141.125
56.25,46.3003,12.5122,141.187
56.3,46.2714,12.4786,141.25
56.35,46.2426,12.4451,141.312
56.4,46.2139,12.4117,141.374
56.45,46.1852,12.3784,141.436
56.5,46.1567,12.3451,141.498
56.55,46.1283,12.3119,141.56
56.6,46.0999,12.2788,141.621
56.65,46.0717,12.2457,141.683
56.7,46.0435,12.2128,141.744
56.75,46.0154,12.1798,141.805
56.8,45.9875,12.147,141.866
56.85,45.9596,12.1142,141.926
56.9,45.9318,12.0815,141.987
56.95,45.9041,12.0489,142.047
57,45.8765,12.0164,142.107
57.05,45.8489,11.9839,142.167
57.1,45.8215,11.9515,142.227
57.15,45.7942,11.9191,142.287
57.2,45.7669,11.8869,142.346
57.25,45.7398,11.8547,142.406
57.3,45.7127,11.8225,142.465
57.35,45.6857,11.7905,142.524
57.4,45.6588,11.7585,142.583
57.45,45.6321,11.7266,142.641
57.5,45.6053,11.6947,142.7
57.55,45.5787,11.663,142.758
57.6,45.5522,11.6313,142.817
57.65,45.5257,11.5996,142.875
57.7,45.4994,11.5681,142.933
57.75,45.4731,11.5366,142.99
57.8,45.4469,11.5052,143.048
57.85,45.4208,11.4738,143.105
57.9,45.3948,11.4425,143.163
57.95,45.3689,11.4113,143.22
58,45.343,11.3802,143.277
58.05,45.3173,11.3491,143.334
58.1,45.2916,11.3181,143.39
58.15,45.266,11.2872,143.447
58.2,45.2405,11.2564,143.503
58.25,45.2151,11.2256,143.559
58.3,45.1897,11.1949,143.615
58.35,45.1645,11.1642,143.671
58.4,45.1393,11.1336,143.727
58.45,45.1142,11.1031,143.783
58.5,45.0892,11.0727,143.838
58.55,45.0643,11.0423,143.893
58.6,45.0395,11.012,143.948
58.65,45.0147,10.9818,144.003
58.7,44.99,10.9517,144.058
58.75,44.9654,10.9216,144.113
58.8,44.9409,10.8916,144.168
58.85,44.9165,10.8616,144.222
58.9,44.8921,10.8317,144.276
58.95,44.8679,10.8019,144.33
59,44.8437,10.7722,144.384
59.05,44.8196,10.7425,144.438
59.1,44.7955,10.7129,144.492
59.15,44.7716,10.6834,144.545
59.2,44.7477,10.6539,144.598
59.25,44.7239,10.6245,144.652
59.3,44.7002,10.5952,144.705
59.35,44.6765,10.5659,144.758
59.4,44.653,10.5367,144.81
59.45,44.6295,10.5076,144.863
59.5,44.6061,10.4785,144.915
59.55,44.5827,10.4495,144.968
59.6,44.5595,10.4206,145.02
59.65,44.5363,10.3918,145.072
59.7,44.5132,10.363,145.124
59.75,44.4902,10.3343,145.176
59.8,44.4672,10.3056,145.227
59.85,44.4444,10.277,145.279
59.9,44.4216,10.2485,145.33
59.95,44.3988,10.2201,145.381
60,44.3762,10.1917,145.432
60.05,44.3536,10.1634,145.483
60.1,44.3311,10.1351,145.534
60.15,44.3087,10.107,145.584
60.2,44.2863,10.0789,145.635
60.25,44.264,10.0508,145.685
60.3,44.2418,10.0228,145.735
60.35,44.2197,9.99492,145.785
60.4,44.1976,9.96708,145.835
60.45,44.1756,9.93931,145.885
60.5,44.1537,9.9116,145.935
60.55,44.1319,9.88395,145.984
60.6,44.1101,9.85638,146.034
60.65,44.0884,9.82887,146.083
60.7,44.0668,9.80142,146.132
60.75,44.0452,9.77404,146.181
60.8,44.0237,9.74673,146.23
60.85,44.0023,9.71948,146.278
60.9,43.981,9.6923,146.327
60.95,43.9597,9.66519,146.375
61,43.9385,9.63814,146.423
61.05,43.9173,9.61116,146.472
61.1,43.8963,9.58424,146.52
61.15,43.8753,9.55739,146.567
61.2,43.8543,9.5306,146.615
61.25,43.8335,9.50388,146.663
61.3,43.8127,9.47722,146.71
61.35,43.7919,9.45063,146.757
61.4,43.7713,9.4241,146.805
61.45,43.7507,9.39763,146.852
61.5,43.7302,9.37124,146.899
61.55,43.7097,9.3449,146.945
61.6,43.6893,9.31863,146.992
61.65,43.669,9.29243,147.039
61.7,43.6487,9.26629,147.085
61.75,43.6285,9.24021,147.131
61.8,43.6084,9.2142,147.177
61.85,43.5884,9.18825,147.223
61.9,43.5684,9.16237,147.269
61.95,43.5484,9.13655,147.315
62,43.5286,9.11079,147.361
62.05,43.5088,9.0851,147.406
62.1,43.4891,9.05947,147.451
62.15,43.4694,9.0339,147.497
62.2,43.4498,9.0084,147.542
62.25,43.4302,8.98296,147.587
62.3,43.4108,8.95758,147.632
62.35,43.3914,8.93227,147.676
62.4,43.372,8.90702,147.721
62.45,43.3527,8.88183,147.765
62.5,43.3335,8.8567,147.81
62.55,43.3143,8.83164,147.854
62.6,43.2953,8.80664,147.898
62.65,43.2762,8.7817,147.942
62.7,43.2573,8.75683,147.986
62.75,43.2383,8.73202,148.03
62.8,43.2195,8.70726,148.073
62.85,43.2007,8.68257,148.117
62.9,43.182,8.65795,148.16
62.95,43.1633,8.63338,148.203
63,43.1447,8.60888,148.246
63.05,43.1262,8.58444,148.289
63.1,43.1077,8.56006,148.332
63.15,43.0893,8.53574,148.375
63.2,43.0709,8.51148,148.418
63.25,43.0526,8.48728,148.46
63.3,43.0344,8.46314,148.502
63.35,43.0162,8.43907,148.545
63.4,42.9981,8.41506,148.587
63.45,42.98,8.3911,148.629
63.5,42.962,8.36721,148.671
63.55,42.9441,8.34338,148.713
63.6,42.9262,8.31961,148.754
63.65,42.9084,8.29589,148.796
63.7,42.8906,8.27224,148.837
63.75,42.8729,8.24865,148.878
63.8,42.8552,8.22512,148.92
63.85,42.8376,8.20165,148.961
63.9,42.8201,8.17824,149.002
63.95,42.8026,8.15489,149.043
64,42.7852,8.13159,149.083
64.05,42.7678,8.10836,149.124
64.1,42.7505,8.08519,149.164
64.15,42.7333,8.06207,149.205
64.2,42.7161,8.03902,149.245
64.25,42.6989,8.01602,149.285
64.3,42.6818,7.99309,149.325
64.35,42.6648,7.97021,149.365
64.4,42.6478,7.94739,149.405
64.45,42.6309,7.92463,149.444
64.5,42.614,7.90193,149.484
64.55,42.5972,7.87928,149.523
64.6,42.5805,7.8567,149.563
64.65,42.5638,7.83417,149.602
64.7,42.5471,7.8117,149.641
64.75,42.5305,7.78929,149.68
64.8,42.514,7.76694,149.719
64.85,42.4975,7.74464,149.758
64.9,42.4811,7.7224,149.797
64.95,42.4647,7.70022,149.835
65,42.4484,7.6781,149.874
65.05,42.4321,7.65603,149.912
65.1,42.4159,7.63402,149.95
65.15,42.3997,7.61207,149.988
65.2,42.3836,7.59018,150.026
65.25,42.3676,7.56834,150.064
65.3,42.3516,7.54656,150.102
65.35,42.3356,7.52484,150.14
65.4,42.3197,7.50317,150.177
65.45,42.3039,7.48156,150.215
65.5,42.2881,7.46,150.252
65.55,42.2723,7.4385,150.289
65.6,42.2566,7.41706,150.326
65.65,42.241,7.39568,150.363
65.7,42.2254,7.37435,150.4
65.75,42.2098,7.35307,150.437
65.8,42.1943,7.33185,150.474
65.85,42.1789,7.31069,150.51
65.9,42.1635,7.28958,150.547
65.95,42.1482,7.26853,150.583
66,42.1329,7.24753,150.62
66.05,42.1176,7.22659,150.656
66.1,42.1024,7.2057,150.692
66.15,42.0873,7.18487,150.728
66.2,42.0722,7.16409,150.764
66.25,42.0571,7.14337,150.799
66.3,42.0421,7.1227,150.835
66.35,42.0272,7.10209,150.871
66.4,42.0123,7.08153,150.906
66.45,41.9974,7.06102,150.942
66.5,41.9826,7.04057,150.977
66.55,41.9679,7.02018,151.012
66.6,41.9532,6.99983,151.047
66.65,41.9385,6.97954,151.082
66.7,41.9239,6.95931,151.117
66.75,41.9093,6.93913,151.152
66.8,41.8948,6.919,151.186
66.85,41.8804,6.89892,151.221
66.9,41.8659,6.8789,151.255
66.95,41.8516,6.85893,151.29
67,41.8372,6.83902,151.324
67.05,41.8229,6.81916,151.358
67.1,41.8087,6.79935,151.392
67.15,41.7945,6.77959,151.426
67.2,41.7804,6.75989,151.46
67.25,41.7663,6.74023,151.493
67.3,41.7522,6.72064,151.527
67.35,41.7382,6.70109,151.561
67.4,41.7243,6.68159,151.594
67.45,41.7103,6.66215,151.628
67.5,41.6965,6.64276,151.661
67.55,41.6826,6.62342,151.694
67.6,41.6689,6.60413,151.727
67.65,41.6551,6.5849,151.76
67.7,41.6414,6.56571,151.793
67.75,41.6278,6.54658,151.826
67.8,41.6142,6.5275,151.858
67.85,41.6006,6.50847,151.891
67.9,41.5871,6.48949,151.923
67.95,41.5736,6.47056,151.956
68,41.5602,6.45169,151.988
68.05,41.5468,6.43286,152.02
68.1,41.5335,6.41408,152.052
68.15,41.5202,6.39536,152.084
68.2,41.5069,6.37668,152.116
68.25,41.4937,6.35806,152.148
68.3,41.4805,6.33949,152.18
68.35,41.4674,6.32096,152.212
68.4,41.4543,6.30249,152.243
68.45,41.4413,6.28406,152.275
68.5,41.4283,6.26569,152.306
68.55,41.4153,6.24736,152.337
68.6,41.4024,6.22909,152.369
68.65,41.3895,6.21086,152.4
68.7,41.3767,6.19269,152.431
68.75,41.3639,6.17456,152.462
68.8,41.3512,6.15648,152.492
68.85,41.3385,6.13845,152.523
68.9,41.3258,6.12047,152.554
68.95,41.3132,6.10254,152.584
69,41.3006,6.08466,152.615
69.05,41.288,6.06682,152.645
69.1,41.2755,6.04904,152.675
69.15,41.2631,6.0313,152.706
69.2,41.2506,6.01361,152.736
69.25,41.2383,5.99597,152.766
69.3,41.2259,5.97838,152.796
69.35,41.2136,5.96083,152.826
69.4,41.2013,5.94334,152.855
69.45,41.1891,5.92589,152.885
69.5,41.1769,5.90849,152.915
69.55,41.1648,5.89113,152.944
69.6,41.1527,5.87383,152.973
69.65,41.1406,5.85657,153.003
69.7,41.1286,5.83935,153.032
69.75,41.1166,5.82219,153.061
69.8,41.1047,5.80507,153.09
69.85,41.0927,5.788,153.119
69.9,41.0809,5.77098,153.148
69.95,41.069,5.754,153.177
70,41.0572,5.73707,153.206
70.05,41.0455,5.72018,153.234
70.1,41.0338,5.70334,153.263
70.15,41.0221,5.68655,153.291
70.2,41.0104,5.66981,153.32
70.25,40.9988,5.65311,153.348
70.3,40.9873,5.63645,153.376
70.35,40.9757,5.61984,153.404
70.4,40.9642,5.60328,153.432
70.45,40.9528,5.58676,153.46
70.5,40.9413,5.57029,153.488
70.55,40.93,5.55387,153.516
70.6,40.9186,5.53749,153.544
70.65,40.9073,5.52115,153.572
70.7,40.896,5.50486,153.599
70.75,40.8848,5.48861,153.627
70.8,40.8736,5.47241,153.654
70.85,40.8624,5.45626,153.681
70.9,40.8513,5.44015,153.709
70.95,40.8402,5.42408,153.736
71,40.8291,5.40806,153.763
71.05,40.8181,5.39208,153.79
71.1,40.8071,5.37615,153.817
71.15,40.7962,5.36026,153.844
71.2,40.7853,5.34441,153.87
71.25,40.7744,5.32861,153.897
71.3,40.7635,5.31285,153.924
71.35,40.7527,5.29714,153.95
71.4,40.7419,5.28147,153.977
71.45,40.7312,5.26584,154.003
71.5,40.7205,5.25026,154.029
71.55,40.7098,5.23472,154.055
71.6,40.6992,5.21922,154.082
71.65,40.6886,5.20377,154.108
71.7,40.678,5.18836,154.134
71.75,40.6675,5.17299,154.16
71.8,40.657,5.15766,154.185
71.85,40.6465,5.14238,154.211
71.9,40.6361,5.12714,154.237
71.95,40.6257,5.11195,154.262
72,40.6153,5.09679,154.288
72.05,40.605,5.08168,154.313
72.1,40.5947,5.06661,154.339
72.15,40.5844,5.05158,154.364
72.2,40.5742,5.03659,154.389
72.25,40.564,5.02165,154.414
72.3,40.5538,5.00675,154.439
72.35,40.5437,4.99189,154.464
72.4,40.5336,4.97707,154.489
72.45,40.5235,4.96229,154.514
72.5,40.5135,4.94755,154.539
72.55,40.5035,4.93286,154.564
72.6,40.4935,4.9182,154.588
72.65,40.4835,4.90359,154.613
72.7,40.4736,4.88902,154.637
72.75,40.4637,4.87449,154.662
72.8,40.4539,4.86,154.686
72.85,40.4441,4.84555,154.71
72.9,40.4343,4.83114,154.735
72.95,40.4246,4.81677,154.759
73,40.4148,4.80244,154.783
73.05,40.4051,4.78816,154.807
73.1,40.3955,4.77391,154.831
73.15,40.3859,4.7597,154.854
73.2,40.3763,4.74554,154.878
73.25,40.3667,4.73141,154.902
73.3,40.3572,4.71732,154.926
73.35,40.3477,4.70327,154.949
73.4,40.3382,4.68926,154.973
73.45,40.3287,4.6753,154.996
73.5,40.3193,4.66137,155.019
73.55,40.3099,4.64748,155.043
73.6,40.3006,4.63363,155.066
73.65,40.2913,4.61981,155.089
73.7,40.282,4.60604,155.112
73.75,40.2727,4.59231,155.135
73.8,40.2635,4.57861,155.158
73.85,40.2543,4.56496,155.181
73.9,40.2451,4.55134,155.204
73.95,40.236,4.53776,155.226
74,40.2269,4.52422,155.249
74.05,40.2178,4.51072,155.272
74.1,40.2087,4.49725,155.294
74.15,40.1997,4.48383,155.316
74.2,40.1907,4.47044,155.339
74.25,40.1817,4.45709,155.361
74.3,40.1728,4.44378,155.383
74.35,40.1639,4.4305,155.406
74.4,40.155,4.41727,155.428
74.45,40.1461,4.40407,155.45
74.5,40.1373,4.39091,155.472
74.55,40.1285,4.37778,155.494
74.6,40.1197,4.3647,155.516
74.65,40.111,4.35165,155.537
74.7,40.1023,4.33864,155.559
74.75,40.0936,4.32566,155.581
74.8,40.0849,4.31272,155.602
74.85,40.0763,4.29982,155.624
74.9,40.0677,4.28696,155.645
74.95,40.0591,4.27413,155.667
75,40.0506,4.26134,155.688
75.05,40.0421,4.24858,155.709
75.1,40.0336,4.23586,155.731
75.15,40.0251,4.22318,155.752
75.2,40.0167,4.21053,155.773
75.25,40.0083,4.19792,155.794
75.3,39.9999,4.18535,155.815
75.35,39.9915,4.17281,155.836
75.4,39.9832,4.16031,155.857
75.45,39.9749,4.14784,155.877
75.5,39.9666,4.13541,155.898
75.55,39.9584,4.12302,155.919
75.6,39.9501,4.11066,155.939
75.65,39.9419,4.09833,155.96
75.7,39.9338,4.08604,155.98
75.75,39.9256,4.07379,156.001
75.8,39.9175,4.06157,156.021
75.85,39.9094,4.04939,156.041
75.9,39.9013,4.03724,156.061
75.95,39.8933,4.02512,156.082
76,39.8853,4.01304,156.102
76.05,39.8773,4.001,156.122
76.1,39.8693,3.98899,156.142
76.15,39.8614,3.97701,156.162
76.2,39.8535,3.96507,156.181
76.25,39.8456,3.95316,156.201
76.3,39.8377,3.94129,156.221
76.35,39.8299,3.92945,156.241
76.4,39.8221,3.91765,156.26
76.45,39.8143,3.90588,156.28
76.5,39.8065,3.89414,156.299
76.55,39.7988,3.88244,156.319
76.6,39.7911,3.87077,156.338
76.65,39.7834,3.85913,156.357
76.7,39.7757,3.84753,156.377
76.75,39.7681,3.83596,156.396
76.8,39.7605,3.82442,156.415
76.85,39.7529,3.81292,156.434
76.9,39.7453,3.80145,156.453
76.95,39.7378,3.79002,156.472
77,39.7302,3.77861,156.491
77.05,39.7227,3.76724,156.51
77.1,39.7153,3.7559,156.529
77.15,39.7078,3.7446,156.548
77.2,39.7004,3.73333,156.566
77.25,39.693,3.72209,156.585
77.3,39.6856,3.71088,156.603
77.35,39.6783,3.69971,156.622
77.4,39.671,3.68856,156.64
77.45,39.6636,3.67745,156.659
77.5,39.6564,3.66637,156.677
77.55,39.6491,3.65533,156.696
